17,5,0.0,168.0,70.7,96.10000000000002,1,1,1.0
17,4,619.21,130.95,262.89,108.05000000000001,1,1,1.0
17,2,99.68,0.0,223.61,60.34,1,1,0.0
17,3,317.26,0.0,387.88,109.9,1,1,1.0
18,5,0.0,168.0,92.1,112.5,1,1,1.0
18,4,585.64,122.2,246.86,106.36,1,1,1.0
18,2,99.68,0.0,223.61,60.34,1,1,0.0
18,3,317.07,0.0,387.88000000000005,109.87,1,1,1.0
19,5,0.0,173.92,116.2,117.97999999999999,1,1,1.0
19,4,549.39,117.13,239.40999999999997,102.37,1,1,1.0
19,2,99.68,0.0,223.61,60.34,1,1,0.0
19,3,316.87,0.0,387.88,109.84,1,1,1.0
20,5,0.0,181.65,140.3,124.35,1,1,1.0
20,4,516.05,111.34,235.1500000000001,98.75999999999999,1,1,1.0
20,2,99.68,0.0,223.61,60.34,1,1,0.0
20,3,316.68,0.0,387.87999999999994,109.82,1,1,1.0
21,5,0.0,188.48,164.9,133.42,1,1,1.0
21,4,485.59,106.03,223.31,96.77000000000001,1,1,1.0
21,2,99.68,0.0,223.61,60.34,1,1,0.0
21,3,316.49,0.0,387.88,109.79,1,1,1.0
22,5,0.0,197.1,194.1,137.1,1,1,1.0
22,4,456.37,101.58,218.83000000000004,90.52,1,1,1.0
22,2,99.68,0.0,223.61,60.34,1,1,0.0
22,3,316.29,0.0,387.87999999999994,109.76,1,1,1.0
23,5,15.02,207.1,209.98,141.70000000000002,1,1,1.0
23,4,429.57,98.76,208.72999999999996,87.54,1,1,1.0
23,2,99.68,0.0,223.61,60.34,1,1,0.0
23,3,316.1,0.0,387.88,109.73,1,1,1.0
24,5,36.4,217.11,222.20000000000002,151.28999999999996,1,1,1.0
24,4,403.96,93.6,197.24000000000007,86.15,1,1,1.0
24,2,99.68,0.0,223.61,60.34,1,1,0.0
24,3,315.9,0.0,387.88,109.7,1,1,1.0
25,5,58.7,226.21,238.10000000000002,159.48999999999998,1,1,1.0
25,4,380.31,88.1,190.29000000000002,82.03999999999999,1,1,1.0
25,2,99.68,0.0,223.61,60.34,1,1,0.0
25,3,315.71,0.0,387.88000000000005,109.68,1,1,1.0
26,5,85.09,238.5,251.71,167.7,1,1,1.0
26,4,355.45,84.3,182.95,80.75000000000001,1,1,1.0
26,2,99.68,0.0,223.61,60.34,1,1,0.0
26,3,315.51,0.0,387.88,109.65,1,1,1.0
27,5,111.02,248.51,272.68,182.29000000000002,1,1,1.0
27,4,331.79,80.15,176.10999999999996,79.46000000000001,1,1,1.0
27,2,99.68,0.0,223.61,60.34,1,1,0.0
27,3,315.32,0.0,387.88000000000005,109.62,1,1,1.0
28,5,142.54,261.89,289.86,196.01,1,1,1.0
28,4,308.94,77.25,171.66000000000003,75.44999999999999,1,1,1.0
28,2,99.68,0.0,223.61,60.34,1,1,0.0
28,3,315.13,0.0,387.88,109.59,1,1,1.0
29,5,178.45,275.35,311.85,209.95,1,1,1.0
29,4,289.24,73.98,166.06,74.21999999999998,1,1,1.0
29,2,99.68,0.0,223.61,60.34,1,1,0.0
29,3,314.93,0.0,387.87999999999994,109.57,1,1,1.0
30,5,213.82,292.6,339.97999999999996,222.79999999999995,1,1,1.0
30,4,269.86,71.14,160.83999999999997,72.66000000000001,1,1,1.0
30,6,866.4,171.31,93.60000000000002,74.28999999999999,1,1,1.0
30,2,99.68,0.0,223.61,60.34,1,1,0.0
30,3,314.74,0.0,387.88,109.54,1,1,1.0
31,5,255.04,307.73,373.1600000000001,232.26999999999998,1,1,1.0
31,4,252.0,68.73,155.3,69.07000000000001,1,1,1.0
31,6,816.7,160.4,143.29999999999995,84.1,1,1,1.0
31,2,99.68,0.0,223.61,60.34,1,1,0.0
31,3,314.54,0.0,387.87999999999994,109.51,1,1,1.0
32,5,298.6,326.98,397.6,213.01999999999998,1,1,1.0
32,4,233.66,64.37,149.34,67.97,1,1,1.0
32,6,773.1,142.37,186.02999999999997,110.93,1,1,1.0
32,2,99.68,0.0,223.61,60.34,1,1,0.0
32,3,314.35,0.0,387.88,109.48,1,1,1.0
33,5,352.32,347.21,417.68,192.79000000000002,1,1,1.0
33,4,216.45,61.28,144.64,66.88,1,1,1.0
33,6,730.7,132.7,229.29999999999995,109.9,1,1,1.0
33,2,99.68,0.0,223.61,60.34,1,1,0.0
33,3,314.15,0.0,387.88,109.46,1,1,1.0
34,5,411.32,372.2,433.97999999999996,167.8,1,1,1.0
34,4,199.96,57.46,139.93999999999997,66.13999999999999,1,1,1.0
34,6,690.0,129.1,248.24,101.4,1,1,1.0
34,2,99.68,0.0,223.61,60.34,1,1,0.0
34,3,313.96,0.0,387.88000000000005,109.43,1,1,1.0
35,5,476.66,398.36,425.94,141.64,1,1,1.0
35,4,183.8,55.68,136.0,65.03999999999999,1,1,1.0
35,6,647.9,116.5,239.89999999999998,102.13999999999999,1,1,1.0
35,2,99.68,0.0,223.61,60.34,1,1,0.0
35,3,313.77,0.0,387.88,109.4,1,1,1.0
36,5,550.11,425.58,377.66999999999996,114.42000000000002,1,1,1.0
36,4,169.55,54.7,131.26,61.56,1,1,1.0
36,6,614.5,110.58,226.38,100.13000000000001,1,1,1.0
36,2,99.68,0.0,223.61,60.34,1,1,0.0
36,3,313.77,0.0,387.88,109.4,1,1,1.0
37,5,639.76,453.5,311.73,86.5,1,1,1.0
37,4,154.79,52.5,128.51000000000002,60.959999999999994,1,1,1.0
37,6,577.3,101.6,219.58000000000004,97.61000000000001,1,1,1.0
37,2,99.68,0.0,223.61,60.34,1,1,0.0
37,3,313.77,0.0,387.88,109.4,1,1,1.0
38,4,140.76,50.7,125.24000000000001,58.379999999999995,1,1,1.0
38,6,543.37,97.0,214.38,91.86000000000001,1,1,1.0
38,2,99.68,0.0,223.61,60.34,1,1,0.0
38,3,313.77,0.0,387.88,109.4,1,1,1.0
39,4,127.45,48.12,121.55,56.68,1,1,1.0
39,6,511.4,91.1,205.77999999999997,88.68,1,1,1.0
39,2,99.68,0.0,223.61,60.34,1,1,0.0
39,3,313.77,0.0,387.88,109.4,1,1,1.0
40,4,114.47,45.19,116.57,55.790000000000006,1,1,1.0
40,6,481.0,83.96,199.75,88.31000000000002,1,1,1.0
40,2,99.68,0.0,223.61,60.34,1,1,0.0
40,3,313.77,0.0,387.88,109.4,1,1,1.0
41,4,101.05,43.12,113.55,56.080000000000005,1,1,1.0
41,6,452.2,80.8,191.69,83.44000000000001,1,1,1.0
41,2,99.68,0.0,223.61,60.34,1,1,0.0
41,3,313.77,0.0,387.88,109.4,1,1,1.0
42,4,88.84,41.08,110.35999999999999,55.11,1,1,1.0
42,6,424.6,74.96,183.10000000000002,81.78000000000002,1,1,1.0
42,2,99.68,0.0,223.61,60.34,1,1,0.0
42,3,313.77,0.0,387.88,109.4,1,1,1.0
43,4,77.02,39.06,108.67999999999999,54.14,1,1,1.0
43,6,397.8,72.0,174.09999999999997,77.75999999999999,1,1,1.0
43,2,99.68,0.0,223.61,60.34,1,1,0.0
43,3,313.77,0.0,387.88,109.4,1,1,1.0
44,4,66.4,36.28,104.4,53.17999999999999,1,1,1.0
44,6,374.27,69.45,169.74,76.24,1,1,1.0
44,2,99.68,0.0,223.61,60.34,1,1,0.0
44,3,313.77,0.0,387.88,109.4,1,1,1.0
45,4,54.61,34.77,103.49,52.21999999999999,1,1,1.0
45,6,349.4,65.55,162.34000000000003,73.35000000000001,1,1,1.0
45,2,99.68,0.0,223.61,60.34,1,1,0.0
45,3,313.77,0.0,387.88,109.4,1,1,1.0
46,4,44.16,32.87,101.44,51.25000000000001,1,1,1.0
46,6,327.46,63.13,158.18,71.92000000000002,1,1,1.0
46,2,99.68,0.0,223.61,60.34,1,1,0.0
46,3,313.77,0.0,387.88,109.4,1,1,1.0
47,4,33.85,31.79,98.65,50.279999999999994,1,1,1.0
47,6,303.87,59.04,154.01999999999998,70.49000000000001,1,1,1.0
47,2,99.68,0.0,223.61,60.34,1,1,0.0
47,3,313.77,0.0,387.88,109.4,1,1,1.0
48,4,24.96,29.1,97.03999999999999,49.32,1,1,1.0
48,6,284.3,55.1,146.40999999999997,69.07,1,1,1.0
48,2,99.68,0.0,223.61,60.34,1,1,0.0
48,3,313.77,0.0,387.88,109.4,1,1,1.0
49,4,14.72,28.5,94.48,48.36,1,1,1.0
49,6,262.64,52.35,142.54000000000002,67.63999999999999,1,1,1.0
49,2,99.68,0.0,223.61,60.34,1,1,0.0
49,3,313.77,0.0,387.88,109.4,1,1,1.0
50,4,5.4,27.02,93.0,47.39,1,1,1.0
50,6,247.0,49.36,134.25,66.21,1,1,1.0
50,2,99.68,0.0,223.61,60.34,1,1,0.0
50,3,313.77,0.0,387.88,109.4,1,1,1.0
51,4,0.0,25.54,87.7,47.26,1,1,1.0
51,6,229.77,46.84,130.81999999999996,64.78,1,1,1.0
51,2,99.68,0.0,223.61,60.34,1,1,0.0
51,3,313.77,0.0,387.88,109.4,1,1,1.0
52,4,0.0,22.09,77.22,46.16,1,1,1.0
52,6,211.48,45.11,126.72,62.69,1,1,1.0
52,2,99.68,0.0,223.61,60.34,1,1,0.0
52,3,313.77,0.0,387.88,109.4,1,1,1.0
53,4,0.0,21.01,67.37,45.08999999999999,1,1,1.0
53,6,195.91,43.26,123.36999999999998,61.339999999999996,1,1,1.0
53,2,99.68,0.0,223.61,60.34,1,1,0.0
53,3,313.77,0.0,387.88,109.4,1,1,1.0
54,4,0.0,20.71,57.72,43.98,1,1,1.0
54,6,180.34,41.4,120.02000000000001,60.01,1,1,1.0
54,2,99.68,0.0,223.61,60.34,1,1,0.0
54,3,313.77,0.0,387.88,109.4,1,1,1.0
55,4,0.0,19.36,48.32,42.86,1,1,1.0
55,6,166.92,40.23,116.66999999999999,58.470000000000006,1,1,1.0
55,2,99.68,0.0,223.61,60.34,1,1,0.0
55,3,313.77,0.0,387.88,109.4,1,1,1.0
56,4,0.0,18.01,40.11,41.75,1,1,1.0
56,6,153.51,39.05,113.32,56.95,1,1,1.0
56,2,99.68,0.0,223.61,60.34,1,1,0.0
56,3,313.77,0.0,387.88,109.4,1,1,1.0
57,4,0.0,16.66,31.9,40.64,1,1,1.0
57,6,140.6,37.88,108.30000000000001,55.699999999999996,1,1,1.0
57,2,99.68,0.0,223.61,60.34,1,1,0.0
57,3,313.77,0.0,387.88,109.4,1,1,1.0
58,6,127.69,36.71,105.50999999999999,54.440000000000005,1,1,1.0
58,2,99.68,0.0,223.61,60.34,1,1,0.0
58,3,313.77,0.0,387.88,109.4,1,1,1.0
59,6,114.79,35.53,102.71,53.2,1,1,1.0
59,2,99.68,0.0,223.61,60.34,1,1,0.0
59,3,313.77,0.0,387.88,109.4,1,1,1.0
60,6,101.88,34.36,99.92000000000002,51.94,1,1,1.0
60,2,99.68,0.0,223.61,60.34,1,1,0.0
60,3,313.77,0.0,387.88,109.4,1,1,1.0
